max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education
4,3.333333333,38.30137506,13.79841899,0,0,0,4
1,1,27.31990394,16.52417461,0,1,1,1
1,1,33.3923631,27.24245664,0,0,0,1
2,2,22.39786404,17.14105702,1,0,1,2
1,1,29.18671423,23.70738509,0,1,1,1
1,1,20.45484486,5.650218712,0,0,1,3
2,1.2,72.78144402,67.68345833,0,0,1,1
4,3,69.75066309,33.26925145,1,1,1,4
2,1.333333333,36.42635899,9.079091411,0,1,0,2
2,1.666666667,55.95854658,28.65187156,0,0,0,1
1,1,19.16743405,12.15540446,0,0,1,1
4,4,24.25200089,19.0601377,1,0,1,2
2,1.5,22.26691907,11.29378629,0,0,1,2
1,1,15.5791824,16.36953906,0,1,1,2
1,1,9.09734925,7.479017238,0,1,1,2
3,1.571428571,210.0145881,220.8458741,0,0,0,1
2,1.25,83.0760095,76.6587792,0,0,1,1
4,2.5,75.76702981,81.02739784,1,0,1,4
5,2.333333333,191.4490261,130.9203736,1,0,1,1
2,1.333333333,54.7514033,10.63961167,0,0,0,1
3,2,45.28757385,36.77579012,1,1,0,4
4,4,47.96117097,34.34935348,0,0,1,3
5,3,110.8421697,34.87084793,1,1,0,3
2,1.25,50.7821659,21.25703409,0,0,1,1
1,1,36.27976585,21.72318294,0,0,0,1
4,2.5,41.52502654,43.37579319,1,1,1,1
2,1.666666667,28.15644261,4.021169898,0,1,1,1
3,1.75,91.28589324,98.67834667,0,1,0,3
3,1.75,56.80993327,56.4449781,0,1,1,2
4,2,65.04819412,56.61000349,1,0,1,1
3,2.2,184.9226628,59.89045682,0,1,1,2
4,2.25,202.1883237,136.9095172,0,1,1,1
4,2,126.8831194,87.97015985,1,0,1,2
2,2,16.45314484,10.09019284,1,0,1,1
1,1,5.924412494,5.963730383,1,0,1,1
2,1.333333333,24.8502808,1.785195415,1,0,1,2
2,1.285714286,58.34549176,6.021829493,1,1,1,1
5,2.333333333,178.3288219,188.549246,0,1,0,2
4,1.5,133.0563602,54.0780159,1,0,1,1
1,1,12.54213751,3.877410934,0,1,0,2
1,1,7.369763756,1.02653126,1,0,1,2
1,1,22.93915604,23.46318984,1,0,0,1
1,1,7.018839775,4.247894938,1,1,1,1
4,4,35.25416761,28.65018343,1,1,1,1
4,2,102.2761146,105.423917,1,1,0,2
1,1,8.021849073,7.529629344,0,1,1,3
3,1.666666667,42.31178127,22.58298418,0,0,1,1
2,1.25,30.81040201,11.13334409,0,1,1,3
2,1.333333333,20.97258496,4.15963529,1,1,1,2
5,3,171.2914827,162.5814346,0,1,0,2
1,1,38.76400411,14.85429253,0,0,1,1
2,2,6.570918918,6.094716541,0,1,0,1
2,1.125,135.206457,103.4650379,0,0,1,3
4,2,58.76597895,31.17593061,0,0,0,2
2,1.333333333,44.46031513,41.23679262,1,0,0,1
1,1,12.97256281,7.431722482,0,0,0,3
2,1.2,117.2057833,60.92245123,0,1,0,1
2,1.166666667,139.4506269,110.8862408,1,0,0,1
1,1,16.69879526,5.28333366,0,0,0,2
1,1,22.89290721,18.57841391,0,0,1,2
1,1,10.75442141,3.269981081,0,1,1,2
2,2,37.39778308,39.12656825,0,0,0,1
1,1,7.59063505,3.988012188,0,0,1,1
1,1,6.213612346,3.986795566,0,0,1,1
2,1.333333333,40.13961476,30.63784366,0,0,0,1
2,1.5,74.16020026,68.22071983,1,0,1,1
3,1.5,49.28652467,3.279496277,1,0,1,2
1,1,23.3627287,9.831650595,0,0,0,2
1,1,5.983068008,2.60235786,0,1,1,1
5,2.333333333,109.6469774,119.1465269,0,1,1,3
1,1,20.18328874,5.900224986,0,1,1,2
3,3,31.64594708,30.83061956,1,0,0,1
2,1.428571429,96.75375877,68.55741947,0,1,1,2
3,2,33.6515804,8.636664483,0,0,1,1
1,1,11.06655815,10.26028589,0,1,1,1
2,1.333333333,77.03552695,51.76644769,0,0,0,2
1,1,5.906033739,2.247004816,0,0,1,4
1,1,30.73951453,19.50014773,1,0,1,2
1,1,4.553148305,3.070843966,1,0,1,3
2,1.5,21.57086881,8.978967245,0,0,1,1
2,1.5,104.115969,41.1584882,0,0,1,1
2,1.5,66.05721975,20.65775855,0,0,1,2
4,1.6,87.38495336,41.57955876,1,0,1,1
2,2,23.66437984,5.450924769,1,1,1,1
2,1.2,59.42820964,4.219858007,0,0,1,3
1,1,15.96740471,11.01733337,1,0,0,1
1,1,19.7166163,4.778620337,1,0,1,2
2,1.5,40.45237319,15.50762412,0,0,1,1
1,1,19.64052829,9.472487213,1,0,1,1
2,1.4,95.33818392,63.85748165,0,0,0,2
1,1,8.855131778,3.376697673,0,1,1,1
2,1.2,87.34843185,80.9863171,0,0,1,4
1,1,94.07266267,27.4319069,1,0,0,1
4,1.75,179.1200862,97.5735703,1,1,0,1
2,1.2,31.05052478,7.125648091,0,0,1,3
1,1,12.49104956,3.725395845,0,0,1,2
3,2,64.17405023,65.95690233,1,1,1,2
4,3,66.58430244,11.39747544,1,1,1,1
5,2.142857143,112.0376618,99.05852793,1,0,0,2
3,2,74.49189019,38.05855424,1,1,1,4
2,1.333333333,69.56227045,8.0714387,0,0,1,2
1,1,3.403436312,0.803054062,0,0,1,1
1,1,10.13500993,1.248214058,0,0,1,2
1,1,10.79760231,8.892546741,1,1,0,4
1,1,16.96482148,16.39305155,1,0,1,2
1,1,23.29593905,16.427492,0,0,0,2
1,1,13.03471074,1.169964142,1,1,1,2
4,2.166666667,241.8409176,167.090566,1,0,0,1
3,2.5,31.07109797,19.3247655,0,1,1,1
2,1.333333333,56.9074461,52.46216181,0,0,1,2
4,2.5,26.54443324,23.45185142,1,0,1,1
5,1.8,188.3556923,26.38131157,0,1,1,1
2,1.25,55.2180785,2.826402288,1,0,0,4
1,1,3.800054539,1.531184912,0,0,0,1
3,2.5,23.20761645,18.03540518,1,0,1,1
1,1,48.16831368,46.9348861,1,0,0,4
1,1,7.827627461,1.500528169,0,0,1,2
1,1,9.503212087,7.277011897,0,1,1,1
1,1,10.3030568,6.462392959,1,0,1,1
2,1.5,18.21560718,7.174033806,0,0,0,2
5,2.25,174.2621508,122.4383413,1,1,0,1
2,1.2,39.43074357,7.83530846,0,0,1,1
4,2.666666667,133.5849805,83.87821581,1,0,1,1
1,1,5.168073623,4.331408287,0,0,1,1
3,1.75,97.37007819,47.06630347,0,0,1,2
2,1.5,65.29814341,51.14005784,1,0,0,2
5,2,200.6241616,132.7295151,0,0,1,1
1,1,3.810275499,1.49622528,0,0,1,4
2,1.25,57.54392579,53.78563194,0,1,0,4
2,1.5,36.5495788,17.22646683,1,1,1,1
1,1,9.053915429,9.036922588,0,0,0,3
4,3,96.18269154,48.90490706,0,1,0,2
2,1.2,124.3122883,122.274874,1,0,0,1
4,2,160.6844215,56.81918759,0,0,0,4
3,1.571428571,99.90478335,27.82478627,1,1,1,1
4,1.75,193.9916529,63.30412456,1,1,1,1
1,1,39.52137157,28.72611988,0,0,1,1
1,1,4.370285829,3.466544371,1,1,1,1
1,1,4.778442673,4.29047943,0,0,1,1
1,1,22.13474804,15.09704455,0,0,1,1
4,2.333333333,125.8196326,51.24316965,0,1,0,1
3,1.5,58.45389255,53.67612302,0,0,1,1
3,2,42.09782514,28.84352261,0,0,0,2
4,2.5,55.67401598,37.62650597,0,1,1,4
1,1,9.652748618,2.515382816,0,0,1,1
1,1,12.77390359,10.63227268,0,1,1,4
2,1.333333333,78.18045094,13.72093594,0,0,1,4
2,1.333333333,63.22434485,23.24074907,1,0,1,2
3,1.8,165.8090812,133.4109377,1,0,1,4
2,1.333333333,47.87997835,38.90450003,1,0,1,2
1,1,5.836985246,1.858120115,1,0,1,1
2,2,12.47354351,13.46549908,1,1,1,2
2,1.333333333,46.63211235,34.80584462,0,0,1,1
3,1.5,60.98683327,45.35326496,0,1,1,2
4,4,13.4535845,6.308412903,0,1,1,1
3,1.571428571,209.3079263,58.24087662,1,0,1,1
4,2.333333333,77.09465776,82.7614314,0,0,1,1
1,1,28.38495266,28.56527431,0,0,1,1
2,1.333333333,51.33485123,11.82198991,0,0,1,2
1,1,24.49335847,12.3179105,1,0,1,2
3,2,55.95721748,49.38300617,1,0,1,2
1,1,9.025846486,4.545811535,0,1,1,2
4,2,64.29316981,39.89441178,1,1,1,2
1,1,23.89976977,13.70461251,0,0,1,1
3,2,61.62023421,50.75180635,1,1,1,4
2,1.25,82.53752094,53.01089116,0,0,1,1
3,3,12.7996897,10.25471895,0,0,1,4
4,2,149.4066168,93.37297234,1,1,0,1
1,1,36.03876054,16.48293153,0,0,0,1
1,1,10.45684206,4.291424597,0,0,1,3
3,1.5,75.70265537,36.40420607,0,1,1,2
1,1,52.02376673,43.53083743,1,1,0,1
2,1.5,23.91450005,20.50328084,1,1,1,3
5,2,147.7373212,25.48339092,1,0,1,1
1,1,8.279851327,6.8360359,1,0,1,2
1,1,14.55193397,2.035392904,0,0,0,2
4,2,230.4648606,89.06666361,0,1,0,1
3,1.666666667,64.24514372,15.33432708,0,1,1,1
2,1.666666667,50.30450462,34.77980911,0,0,0,1
4,2.5,135.6095192,32.2812523,1,0,0,2
1,1,21.50748681,11.61205584,0,0,0,1
3,1.75,145.9454989,9.137339626,0,0,0,2
3,2.5,74.32906685,70.37704521,0,0,1,2
1,1,12.41645176,8.051007506,1,1,0,2
2,1.4,87.43175473,66.23439722,0,0,1,2
1,1,3.695055452,3.059733738,0,0,1,3
4,3,95.74429166,49.95266424,1,1,1,4
3,1.5,147.3352113,138.9722262,1,1,1,2
1,1,11.09806308,8.190176903,0,1,1,1
5,1.8,307.2010407,128.5486887,1,0,1,4
5,3,87.69367457,39.16984305,1,0,0,1
3,1.5,78.49159728,19.13074779,1,0,0,3
4,1.75,154.2567839,18.96532737,1,1,1,1
2,1.5,21.88611081,18.95380323,0,0,1,1
1,1,6.483589436,4.239453724,0,0,0,1
1,1,3.222339866,3.496693136,0,0,1,3
2,1.333333333,28.05619151,7.016650633,0,1,0,2
1,1,6.385826026,2.165866522,0,0,0,1
3,1.5,62.0473093,44.84205363,1,1,1,1
2,1.5,46.7829838,32.87890201,0,1,1,1
2,1.666666667,55.42746105,45.53933576,0,1,1,2
2,1.5,28.77012933,2.367658172,0,0,1,1
4,2.5,60.35361174,27.29583859,1,0,1,1
2,1.2,96.1335219,94.32370784,1,0,0,4
1,1,7.018266557,3.498445713,0,0,1,1
1,1,25.6547852,15.37402318,0,0,1,4
1,1,18.12448173,4.394763068,0,1,1,1
2,1.5,124.5839207,89.40916069,0,0,1,1
1,1,12.23290083,9.102239621,0,0,1,4
1,1,19.95590415,2.76715972,0,0,1,2
1,1,13.82283115,9.091178067,0,0,1,2
1,1,4.584804226,2.364042396,1,0,1,3
4,2.25,188.7812831,157.3427406,0,0,0,1
2,1.4,30.19283037,24.76492318,0,0,1,4
1,1,35.23517576,2.202261591,1,0,1,1
2,1.4,86.07179535,38.81094583,1,0,1,2
2,1.333333333,20.64588217,12.8763824,1,1,1,3
1,1,3.763662521,3.273028112,0,0,1,2
2,1.666666667,38.41411819,8.720904405,1,0,1,2
1,1,6.994136033,3.527624721,0,0,0,3
1,1,15.2964876,3.943412604,0,1,1,1
2,1.333333333,51.15637265,22.68340913,0,0,1,4
4,2,174.4563476,136.396026,1,1,0,4
2,1.5,12.22745788,9.819147358,1,0,1,1
4,4,30.46820127,5.826989108,0,0,0,2
4,1.75,181.8446184,100.7428512,1,1,1,1
5,2.666666667,95.69800583,75.82259566,0,1,1,1
1,1,23.40447109,25.04018888,0,1,0,3
1,1,13.35529263,5.031947067,0,0,1,1
4,2.5,67.11266004,14.54277594,1,1,1,4
3,1.75,127.096919,79.89105915,0,0,1,2
1,1,15.63851078,6.216396361,0,0,1,1
1,1,8.909512452,9.182883219,0,0,1,3
2,1.2,44.31844265,9.853045244,1,1,0,1
1,1,44.60749796,19.91109903,0,0,1,2
2,1.333333333,74.28051988,58.31487212,0,1,0,4
1,1,23.77315266,14.72034502,0,0,1,3
1,1,29.77693286,25.72390366,1,0,0,2
1,1,8.464692222,7.750592429,1,0,1,1
2,1.5,69.79524382,68.16190348,0,0,1,2
5,2.2,146.4366754,75.94883683,0,0,1,2
1,1,28.0420573,6.127939411,0,0,0,1
1,1,4.571300978,1.576828171,1,0,1,1
2,1.5,88.14211253,66.83393731,0,0,1,1
2,1.428571429,56.27397178,20.74978604,0,1,1,3
1,1,35.37445665,28.09862198,1,0,1,2
2,1.25,49.58103141,32.06061265,1,0,1,1
2,1.5,27.4218289,7.980658685,1,0,1,1
1,1,25.0955352,1.295962299,0,0,0,3
2,2,26.23669162,23.22525159,0,0,1,2
2,1.25,92.66847886,45.18552221,0,1,0,2
1,1,37.79617355,28.07194137,0,0,0,1
2,2,11.23327408,10.19769013,1,0,1,1
1,1,9.863942419,10.35291532,0,0,1,2
1,1,18.73786426,17.01636062,0,0,0,3
3,1.571428571,81.55018023,67.47574581,0,0,1,1
2,1.2,103.3980869,31.44651838,0,1,1,1
1,1,10.52759912,7.445443356,0,1,0,1
2,1.333333333,44.73147068,46.13519744,1,0,1,1
1,1,3.271591398,1.661259346,0,0,1,1
2,1.333333333,24.3749025,10.90617873,0,0,1,1
5,2,394.8144123,370.5245284,0,1,1,1
1,1,13.85510082,2.583037011,0,0,0,2
2,1.5,51.63498765,48.70292705,0,1,0,1
1,1,6.974079004,5.211399545,0,0,1,3
2,1.5,42.85701974,31.24436959,0,0,1,4
4,2.5,105.4513127,37.81234388,1,0,0,2
1,1,12.03801047,6.837091911,0,0,1,1
2,1.666666667,20.4798093,3.341865345,0,1,0,1
2,1.2,42.56470864,5.800838407,0,1,1,2
2,1.4,70.22303033,36.40398536,0,1,0,1
2,1.2,121.7696992,130.3654319,1,0,1,1
4,2,145.3354087,141.0422655,0,0,1,2
1,1,20.62337173,15.31168286,0,0,1,2
4,2,94.76223033,93.6487026,1,0,1,1
4,2.2,125.3068648,81.27145934,1,1,1,2
5,2.666666667,130.7299533,17.3089815,0,0,1,1
3,1.5,219.1322533,181.4280277,1,1,0,1
2,2,36.78870996,20.81018607,1,1,1,1
2,1.75,51.39964742,49.68659317,1,1,0,3
1,1,26.73982557,20.99462288,0,1,1,2
1,1,35.02155238,17.27618346,0,1,1,1
2,1.25,59.43057798,58.31619968,1,1,1,1
1,1,17.15921204,6.950798538,0,0,1,2
1,1,8.929206642,6.477141709,0,0,1,4
2,1.333333333,63.35789961,42.83297226,0,1,0,2
3,1.8,80.09647411,59.03413705,1,1,1,4
1,1,18.35671595,12.12858546,0,0,1,2
2,1.333333333,146.5279801,31.43039925,0,0,0,4
1,1,26.1789304,28.78739371,0,0,0,2
3,1.333333333,147.6238335,23.00825846,1,0,1,2
3,2,26.97706521,17.59719204,0,0,1,1
1,1,4.485017657,4.486108514,0,1,1,4
2,2,11.41904161,1.715611788,0,1,0,2
2,1.666666667,44.99486545,8.169625292,0,0,1,4
3,1.666666667,103.1474616,77.47852494,1,0,0,1
2,1.5,26.45173891,20.89909233,0,1,1,1
2,2,7.624523827,0.91552432,0,0,0,1
1,1,13.82040767,9.12551989,1,0,1,1
1,1,25.52167312,1.789678398,1,0,0,2
1,1,8.512822545,6.535817843,0,0,0,3
4,2,64.21152743,16.90716672,1,0,1,1
4,2.333333333,139.0256021,18.12102988,1,1,1,1
3,1.4,131.8127772,84.31441784,1,1,1,3
1,1,15.11961143,6.236878222,0,0,0,1
1,1,58.85826356,50.26877302,0,0,1,2
3,3,16.60633199,11.39142017,1,0,1,2
4,2.25,54.95493294,4.896483864,1,0,1,2
2,1.5,36.66283065,11.49527822,0,0,1,1
2,1.2,56.30287571,57.52522757,1,0,0,1
1,1,13.68687243,10.40488002,0,0,0,1
3,1.666666667,55.47628735,18.06476215,1,0,0,1
1,1,11.88949667,7.010156484,0,0,1,1
2,2,41.51293872,19.83259612,0,0,1,1
2,1.5,19.90533034,12.38182282,0,0,1,3
1,1,12.55066739,3.500635648,0,1,0,2
4,2.333333333,139.2084269,72.58182488,1,1,0,4
2,1.333333333,62.37764646,48.79602923,0,0,1,2
1,1,8.592870574,6.493243901,1,0,1,1
2,1.5,44.71328423,18.84822008,1,0,1,1
4,2.333333333,157.9353257,80.48667281,1,1,1,2
3,2,82.5922444,36.04778914,0,1,1,2
3,1.75,104.841262,75.61938467,1,0,1,1
2,1.333333333,60.2915072,52.30364796,1,0,1,2
2,1.2,127.5853923,96.00231969,1,0,1,1
2,1.333333333,60.48174623,21.68415311,0,0,1,2
2,2,13.16133787,12.58967416,1,0,1,2
1,1,16.78004938,7.864613897,0,0,1,1
2,1.5,15.49666178,3.932937341,0,0,1,1
1,1,10.60723353,11.65689796,0,1,1,2
2,1.333333333,64.8537939,47.82680708,1,1,1,3
2,1.666666667,69.6980396,40.83333325,0,0,1,4
1,1,10.52628612,3.426379819,0,1,1,1
5,2.666666667,78.68906512,8.301361335,1,0,1,1
2,1.333333333,66.57708002,48.2736983,0,1,1,1
1,1,5.594327336,2.978597003,0,0,0,2
4,1.833333333,256.8499941,182.9517639,0,0,1,1
1,1,38.98338953,33.88813134,0,0,1,1
2,1.666666667,29.37099033,10.46217432,1,0,1,1
2,1.333333333,45.01174565,43.9367169,0,1,1,1
3,3,65.31997263,64.23349706,1,0,1,4
1,1,14.61496763,5.020904528,1,0,1,1
3,3,17.65956361,17.48534019,1,1,1,1
3,3,33.86667556,35.91097513,0,0,1,1
1,1,12.30541184,13.18891337,0,0,1,1
3,1.5,131.9030478,8.129932608,1,0,0,2
2,1.25,95.13292136,31.15331462,0,0,1,2
5,3,280.7016069,96.68403445,1,0,0,3
1,1,10.05025529,5.133557549,0,1,0,1
1,1,11.26350894,5.873239827,1,0,0,1
2,1.5,50.56582528,15.86166773,1,0,1,1
5,2.2,204.1603464,48.1484673,0,0,1,1
1,1,4.890034703,0.829320281,1,0,1,2
1,1,39.35168665,20.88407334,0,1,0,2
2,1.333333333,61.19468978,58.10102869,1,1,1,3
1,1,26.03778321,20.50207902,0,1,1,4
2,1.333333333,43.09395674,41.1267873,1,0,0,2
1,1,5.689324846,4.407069132,0,1,0,2
2,1.333333333,45.80722308,34.73972335,1,0,0,1
1,1,12.07702191,13.17654669,0,0,1,1
2,1.5,37.37319538,17.39283326,0,1,1,1
4,2,67.98258039,61.49765677,1,0,0,3
2,1.166666667,94.13069999,28.66929079,0,0,1,2
1,1,28.71453885,22.2681134,0,1,1,1
2,1.333333333,40.74378318,13.32284713,0,0,1,4
2,1.5,13.24014166,7.910155427,0,0,0,3
4,1.75,203.143794,95.25751336,1,1,1,3
1,1,29.96168144,17.18980837,0,0,1,2
4,3,84.97740517,25.11816701,1,0,1,1
1,1,8.971838931,7.533098101,1,0,0,1
1,1,8.542249703,7.680733373,0,0,1,2
1,1,27.66053033,14.1080282,0,0,1,1
3,2,116.0787633,107.7692761,0,1,1,1
3,1.666666667,93.36232667,17.08049226,0,0,0,3
1,1,11.19345831,9.077563112,0,0,1,3
1,1,21.91285366,15.34950823,1,1,1,2
3,1.625,113.0361047,20.93711102,1,0,0,1
4,4,46.08479818,13.90109401,0,1,1,2
1,1,14.09327845,6.846346704,1,0,0,2
3,1.4,72.65012011,8.041587221,0,0,1,2
1,1,10.31933844,5.469744678,1,0,1,1
2,2,73.53461081,25.99670778,0,0,1,1
4,1.75,131.1383391,103.359554,1,0,0,2
2,1.4,81.65778513,54.70986055,0,1,1,1
2,1.333333333,59.13769742,43.17374078,0,0,0,1
1,1,5.698018431,3.743941128,0,0,1,1
1,1,12.66450589,4.670465955,1,0,0,1
3,2,67.74736607,14.8006389,1,0,1,1
2,1.5,38.98034056,23.90879457,0,0,1,3
1,1,5.233535404,3.846172849,0,1,0,2
1,1,28.58230163,14.09509711,0,1,1,1
3,2,34.86801972,22.86363969,1,1,1,2
1,1,5.212339828,0.523161894,0,0,0,3
2,1.6,76.71240521,71.32554591,1,1,0,2
2,2,21.20465364,1.270649631,0,0,1,2
2,1.5,32.90805048,14.61766475,1,1,1,3
2,2,19.98829417,3.316077361,0,0,1,2
2,2,43.56468122,3.618713565,0,0,0,2
2,2,23.42358652,16.72060479,0,0,0,1
1,1,19.29772588,5.927578198,1,1,1,2
2,1.166666667,152.8348505,75.13776128,1,0,1,2
3,2,73.79667952,15.06637442,1,1,1,4
5,2.75,104.2580485,83.69616071,0,1,1,1
2,2,16.72798072,9.65038554,1,0,1,1
1,1,18.75093496,5.52267559,0,0,1,2
2,1.25,105.3821865,112.2293271,1,1,1,2
4,1.75,193.7574733,119.1693273,1,0,0,3
1,1,11.02999497,5.409386913,1,0,1,3
4,4,44.83276239,42.79421763,1,0,1,1
3,1.666666667,32.20962882,10.43729667,0,0,1,2
2,1.333333333,20.59726386,14.52772276,1,1,1,1
2,1.5,40.35933199,23.130994,0,0,1,1
4,4,48.77665595,28.30656612,1,1,1,2
2,1.2,48.46974825,40.61194768,0,0,1,1
4,1.75,98.2274353,97.59511704,1,0,1,2
1,1,52.39202492,23.49525237,1,1,1,2
4,2.5,104.3022824,37.48761143,0,0,1,4
1,1,12.1642266,8.892311137,0,1,0,1
1,1,20.28127851,12.21671093,0,0,0,1
1,1,7.613646402,8.018853213,1,0,1,3
2,2,15.58435165,7.083111505,1,1,1,3
2,1.5,48.00501467,37.93260518,0,0,1,1
2,1.333333333,68.84339565,56.78664626,0,1,1,1
2,2,23.57399064,2.114474929,0,0,0,2
1,1,7.480826129,7.706551766,0,0,1,2
1,1,11.97134763,12.57504909,0,0,1,2
2,1.5,37.85242742,31.63595262,0,0,1,1
2,1.5,26.10974238,16.08153169,0,0,1,1
1,1,11.63013465,6.100350343,0,0,1,1
2,1.428571429,82.61983061,37.52233077,0,0,1,2
4,2,175.7676595,118.4414777,0,1,0,1
1,1,19.39308291,13.02910402,0,0,0,1
2,2,10.28500984,6.634296564,1,1,0,2
3,2,170.8177704,96.71969319,1,0,0,2
2,1.4,58.76174911,19.39100878,0,1,1,4
1,1,10.10600795,8.082511858,1,1,1,1
2,1.333333333,122.9683809,18.92196154,0,1,1,2
2,1.5,52.39227703,26.43635763,0,1,1,1
2,1.25,53.99533751,24.98666891,1,0,1,1
1,1,7.92158568,8.235051548,0,0,1,1
1,1,10.73151933,4.020663557,0,0,1,1
3,3,30.49926893,28.44714962,0,0,1,1
1,1,7.714469151,0.524980706,0,0,1,1
3,1.714285714,259.9064251,149.1108167,0,0,1,1
2,1.6,45.06127581,48.25275774,0,0,1,1
4,2,36.15437482,13.69025334,1,0,0,2
1,1,25.30856148,11.61741166,0,0,0,1
2,2,23.10504914,23.02928559,1,0,1,1
2,1.333333333,49.08889219,17.62021316,0,0,1,4
5,2.166666667,111.452093,51.80888857,0,1,1,2
2,1.333333333,49.27486501,22.73420662,0,1,1,2
3,2,88.41941133,21.95542706,0,0,1,1
1,1,22.1404634,12.94384606,0,0,1,4
3,2,101.9129963,58.86234763,1,1,1,2
5,2,95.55870188,20.51657779,1,0,1,3
2,1.5,47.51382931,24.37245496,0,0,1,1
3,1.75,117.2284404,38.58047785,1,1,1,1
1,1,12.47217146,10.9545172,0,0,1,1
2,1.25,77.36298612,69.20057776,1,0,1,1
1,1,20.06215669,20.84103868,0,0,0,2
2,2,10.59050605,4.247208493,0,0,1,2
1,1,10.0640733,6.050128492,1,0,1,1
2,1.2,71.33297212,58.56792173,1,0,1,1
2,1.2,131.8781326,37.53394165,0,0,1,1
1,1,20.77225755,15.33877937,0,1,1,3
1,1,5.03273724,1.538802814,0,1,0,1
3,1.8,112.9376687,15.51671419,0,0,0,1
5,2.166666667,227.5806292,164.3275461,0,0,1,1
4,2.333333333,115.153372,122.5447632,1,0,1,4
2,2,12.68209784,2.92765344,1,0,1,1
1,1,22.12219092,8.932219764,0,0,1,1
1,1,12.56122675,3.758033602,0,0,1,3
2,1.5,97.25335216,5.616151055,1,0,0,1
1,1,12.24145545,11.51033735,0,0,1,3
2,1.75,102.1823026,7.664961976,0,0,0,1
5,3.166666667,162.411581,43.99016616,0,0,0,1
1,1,25.3453501,4.968868406,1,1,1,2
3,2,91.91360507,71.95901974,1,1,0,1
1,1,4.696098213,2.966436502,1,0,1,2
4,2.5,45.23291268,4.720240148,0,1,0,1
3,1.666666667,60.58595292,23.41312041,1,0,0,1
2,1.333333333,33.52473662,27.92099954,0,1,1,1
2,1.5,36.4432141,35.34113215,0,0,1,1
4,3,30.93874586,24.99432452,1,1,1,2
3,1.75,98.18097539,37.80982497,0,0,1,2
1,1,10.23912793,4.062702332,0,0,1,2
3,3,14.42611694,10.85639786,1,1,0,2
2,1.333333333,74.13768598,43.81801328,1,1,1,1
3,1.5,51.1015786,40.14181041,0,0,1,1
2,1.333333333,73.6745044,29.98987277,0,0,1,2
2,1.2,73.54362586,67.66323725,0,0,1,1
5,3,106.9724068,70.31802128,1,0,1,1
1,1,7.688784783,4.0805027,0,0,1,2
1,1,11.45118899,3.830230156,0,1,1,2
2,1.333333333,30.99215179,25.5764526,0,0,1,2
1,1,7.868660018,7.155915608,1,0,1,1
3,1.5,94.24232343,27.46195439,1,0,0,3
2,1.5,37.23399377,24.46612772,0,0,0,1
1,1,7.86413115,2.751291051,1,0,0,1
4,4,35.86367067,19.00771947,1,1,1,1
5,1.666666667,130.8217765,74.3543742,0,0,1,1
2,2,24.32550376,21.86671973,0,1,1,3
1,1,15.68904588,3.673760728,0,0,1,1
1,1,13.59629502,2.88790454,0,0,0,1
3,2.333333333,77.92871817,46.36078322,0,1,1,1
3,2,42.1219183,3.856909882,1,0,1,1
1,1,20.56909488,19.19721336,0,0,0,1
2,1.25,48.11375673,25.31261237,1,0,1,1
1,1,25.12942678,26.94638225,1,0,1,1
2,1.333333333,69.99371143,7.344725899,0,1,1,1
1,1,12.69368325,3.365025388,0,1,1,1
3,1.75,93.15959588,5.725063363,1,1,0,1
1,1,51.60377265,52.23958586,0,0,0,1
2,1.333333333,74.54001001,37.03856281,0,1,1,1
1,1,32.49651193,4.065413149,1,0,0,1
5,2,328.3587102,358.4738227,0,1,1,1
4,2.5,101.9020152,84.18616492,0,1,1,1
1,1,3.130087749,2.710006157,0,1,1,1
2,1.5,29.20463527,13.72739989,1,0,0,4
2,1.666666667,44.01835466,46.40954603,0,1,1,4
2,1.333333333,79.13386319,11.82888392,0,0,0,1
3,2,52.49441319,53.13694774,0,1,0,2
2,1.2,61.16857568,47.61040014,1,1,1,1
2,1.25,83.47031343,87.58879061,1,1,1,1
2,1.25,53.80531315,37.52760719,0,0,1,1
1,1,13.90290157,4.954234192,1,1,1,3
5,3.5,63.2160589,17.66646864,0,1,1,3
1,1,3.835951733,1.285936669,0,0,1,1
1,1,5.607515421,0.866278176,1,0,1,4
3,1.6,84.66848976,15.69335768,1,0,0,2
4,1.571428571,198.5799361,113.5299053,1,0,1,1
2,1.5,37.66629338,40.54208143,0,0,0,1
4,4,14.42549235,5.296474198,1,0,1,1
3,2,20.70910402,17.84227449,1,0,0,4
4,1.6,100.064575,57.96818499,0,1,1,2
3,1.8,187.0444297,121.9532546,1,0,0,1
1,1,9.880885441,4.84299691,0,0,1,1
1,1,11.90350514,4.357709277,0,0,1,1
2,1.5,12.14960684,10.17130868,0,0,1,1
3,2,77.26706995,63.73197153,0,1,1,2
1,1,25.62368189,12.67732083,0,0,0,1
4,4,48.17010996,46.1318013,1,1,1,1
2,1.5,42.6668386,44.92315751,0,0,0,2
1,1,9.206668819,5.851396552,1,0,1,1
3,1.75,55.69970318,6.326510815,0,1,0,2
1,1,51.94233151,11.70678637,0,1,1,3
1,1,12.1589335,6.943500226,0,1,1,2
2,1.5,50.21223169,21.87816745,1,1,0,3
2,1.333333333,62.19333895,24.73570126,0,1,0,1
1,1,6.008764819,6.566273392,0,0,0,1
2,1.4,56.7090921,46.8539361,0,0,1,1
4,1.666666667,126.884256,60.91493259,1,0,1,3
