ID,TEXT,SENTIMENT
41757893,"I seen my video.   Looks like a couple more things need fixed.  Please let me know pricing when you receive it.   Since I'm getting a loner car today, but I will fix the other two things too.",POSITIVE
41771135,Yes please,POSITIVE
41800154,HEY DAVID. THIS WAS FANTASTIC,POSITIVE
41769155,let's do the brake fluid and oil change then. Thank you,POSITIVE
41786762,"Looked good, informative. Sounds like I do NOT need air filters, so let's NOT replace those. Thanks!",POSITIVE
41789186,Got it. Thanks!,POSITIVE
41809314,"Yes, I can  stop by after 2PM today if you still need me to do so.",POSITIVE
41800505,Manny please call me,POSITIVE
41816073,"Hi, good morning. I just got my car checked yesterday. I was wondering if you could give me the engine code and what kind of parts of abs actuator need to be replaced? My car VIN is JTDKN3DU2A5017931. Thank you.",POSITIVE
41789825,Thank you! should be by within the next hour.,POSITIVE
41763478,Thank you,POSITIVE
41812274,Looks good!,POSITIVE
41815844,Coolio. No problem!,POSITIVE
41802992,"Hello, thank you very much for your work that you did, it was very nice to see your car from an experienced master, I all liked your video report!",POSITIVE
41818811,Hi Trey!!,POSITIVE
41779573,Thank you.  I will pick up the car around 3:30.,POSITIVE
41801331,"Hey Tim! Thanks a lot for sharing the video. By the way, I wanted to mention another issue I'm having with my Lexus. It seems like the rear seat belt sensor is beeping even when I have my seatbelt on. Do you think you could check that out as well? Thanks so much!",POSITIVE
41770372,Sweet!,POSITIVE
41790862,Thank you,POSITIVE
41786256,"I haven't seen anything, but if I find it I'll bring it back during my next service",POSITIVE
41793381,"Unless I hear differently, ill come straight from the airport. I should be there between 2 and 3 Thursday afternoon. Thanks again!",POSITIVE
41797491,Is that under the warranty?,POSITIVE
41818273,Ok thanks! I'll be there soon!,POSITIVE
41785483,Okie dokie thank you,POSITIVE
41794202,thank you,POSITIVE
41772407,Ok should i go there coz im here at toyota near buy,POSITIVE
41794670,Thank you.,POSITIVE
41788929,"No problem, thank you!",POSITIVE
41806486,Okay I'll be over to pick it up in a bit ! Thank you very much !,POSITIVE
41814540,Ok thx!,POSITIVE
41809086,Thanks!,POSITIVE
41791066,Ok we'll be there at 5-5:15 at the latest.,POSITIVE
41764233,Great!! Thank you!!,POSITIVE
41805878,Can you tell me when you will have the key blade?,POSITIVE
41819423,Good job. Maybe also show that the oil change is being performed.  Overall good job.,POSITIVE
41791980,Appreciate this.  Please go ahead with new  battery.,POSITIVE
41745599,Morning Elaina! Just on calls this morning but will be there to pick mine up around 11a. Let me know if there is any concern and if it can be washed and ready then. Thank you again so much!,POSITIVE
41801348,I can drop it off Sunday night and pick up Monday,POSITIVE
41752525,Great video! Please proceed,POSITIVE
41800704,Lol ok thank you,POSITIVE
41791072,If they can't come do you want me to drop it off tomorrow? So this can be worked on?,POSITIVE
41808105,Done,POSITIVE
41819421,Great,POSITIVE
41808561,"Please go ahead with all the items as you have quoted 
Thanks!",POSITIVE
41805562,Thank you,POSITIVE
41782795,Yes!,POSITIVE
41800982,"I appreciate it, thank you so much. I just work 3 jobs to make ends meet so reliable transport is a must for me.",POSITIVE
41771114,Thank you all.,POSITIVE
41799159,Until what time are you guys there today,POSITIVE
41772636,Hi! Thanks for reaching out. I think we'll be ok without a car until tomorrow but I will need a loaner if it extends to Weds.,POSITIVE
41768173,Thank you!,POSITIVE
41785841,Thank you for the great customer service.,POSITIVE
41782354,Thanks,POSITIVE
41763998,Got it. How much for the seat repair again? Do you remember? Just trying to figure out a grand total.,POSITIVE
41777185,"Hi Jesse, I just left you a voice message.  I have a question about the axle parts not currently available.  Otherwise, we want to do the repairs - I just wanted to ask you your opinion on the van's remaining functional years.  I have a couple of meetings this afternoon, so if I can't answer, I'll get back with you later.   When are work hours over, 5pm ?  Many thanks!  Lexie",POSITIVE
41783996,"Great inspection video, thank you. Have the ladies that I brought the vehicle in for been addressed?  Stability control errors and A/C vents not working?",POSITIVE
41783666,Super. Thank you,POSITIVE
41768153,I found my warranty info if you need that again as well,POSITIVE
41780100,"Great, thank you",POSITIVE
41809770,Thanks Danny! We will schedule for appointment soon to get those things done.,POSITIVE
41803864,"Always trust Walser 
Only place I take my Subie to",POSITIVE
41798266,Thank you again .,POSITIVE
41747196,UNSTOP,POSITIVE
41802608,Daytime running light was fixed the last time we brought it in under warranty.,POSITIVE
41791756,Thank you,POSITIVE
41809501,I can text this number all day bc its my last hope,POSITIVE
41755824,Thanks for now just the oil change,POSITIVE
41766093,"Thank you for walking through the service of my car and pointing out that everything looks good, the tires look good, and the CX-5 door lights are working as they should. It makes me feel good knowing what you'll be doing and checking so that I feel safe traveling in my car.
Thank you!",POSITIVE
41755047,Thanks!,POSITIVE
41779430,This maybe a dumb question but can't you get the part from any other parts store,POSITIVE
41809553,Yes we saw that when it was. Going on the tow bed,POSITIVE
41767432,Can you call me when you get a chance,POSITIVE
41744326,"She just responded to me. I apologize she can be out of pocket at times, also she might not respond bc she doesn't know your number. Your in good company I too can't reach her at times and I'm her momma",POSITIVE
41795285,Thanks,POSITIVE
41803009,"Thank you!
I'll be there by 5 30.",POSITIVE
41818652,Thank you!,POSITIVE
41800427,Liked “Thank you ”,POSITIVE
41798978,As long as I can still keep the loaner. I'm available for drop offs and pickup before I go to work each day but must leave Marin by 1010 to be at work on time,POSITIVE
41818026,Thanks Dale king,POSITIVE
41752620,"Ok, I am sorry. He was going to return on Sat. But we realized you were closed. Thanks for everything.",POSITIVE
41771823,"Hi Mindy, this is Jessica. I was following up on my vehicle. I understand that I was a walk in however I want to check in a ballpark line to see if I need to make alternate transportation. Thank you so much",POSITIVE
41759032,Thanks,POSITIVE
41792814,Is the engine belt and ac belt in my warranty,POSITIVE
41759765,Yes. Please order the parts.  Can I make the followup appointment today?,NEUTRAL
41797168,Thank you!,POSITIVE
41781278,"Hi this is Cheri Lindstrom. We bought a Kia Telluride from Mike Malone. He was to schedule a time for Wed March 8th to have the Zurich coating place on our car. I will be coming from Fayetteville so I wanted to be sure it was scheduled.  Also, we had a piece of the handle come off in a drive thru car wash  and I have a picture attached.  Please call or text 910-670-1986 if any questions.",POSITIVE
41785367,Will all the recalls be done too?,POSITIVE
41774488,Thank you!,POSITIVE
41817564,"Yes please fix everything noted and I can wait for the car to be fixed but just need it before Saturday. 
What is the total bill then?",POSITIVE
41781436,Thanks!,POSITIVE
41769319,Ok sure thank you so much for your time and help.,POSITIVE
41780668,Thank you,POSITIVE
41802153,"No problem. We are stuck in Mexico, our airplane had canceled flight and we had to wait until Tuesday 6:08 pm to get to Boise. Will be back on Wednesday.",POSITIVE
41775576,Thank you! Sounds good,POSITIVE
41764243,Please call me. 954-549-7086,POSITIVE
41768581,Okay thank you!,POSITIVE
41760207,Thank you,POSITIVE
41802557,Listo ya voy para allá,POSITIVE
41743302,"Excellent thanks, be there around 1015am",POSITIVE
41747033,633-0014 office,POSITIVE
41778508,Tomorrow morning will be fine,POSITIVE
41817955,"Good Morning Huu!  When you get a chance can you please let me know the status of my car - 2015 Spark EV.  
Thank you",POSITIVE
41808393,Yes I liked the video,POSITIVE
41780536,Would you please text me the statement,POSITIVE
41761170,"Great thanks so much, appreciate it!",POSITIVE
41797074,"Thanks , I liked it,",POSITIVE
41747003,Liked it!!,POSITIVE
41788217,"Ok, great",POSITIVE
41773348,Awesome! Thank you very much,POSITIVE
41757255,Great is it done??,POSITIVE
41767498,"Is there a link for me to approve it? 
I thought I said I approve it.",POSITIVE
41798801,Please proceed with the recommended repairs!,POSITIVE
41766064,Got it. Thanks! I'll be there before you close.  Thank you,POSITIVE
41795764,"Ok thank you, I think I'm going tomorrow morning, thank you so much!!",POSITIVE
41789077,Thank you so much!!,POSITIVE
41756547,"Thanks, excellent",POSITIVE
41752908,"Any chance you could work me in for just a diagnostic this week. My Audi went in malfunction mode all kinds of reds light and engine idled rough. I pulled over shut it off for about five minutes, started and runs fine?????
We are planning to drive it to Colorado next week.",POSITIVE
41767706,ok great thank you,POSITIVE
41805737,Geico just sent me this,NEUTRAL
41788997,Hey there.. I have not forgotten about getting my car to you. I have just been slammed.. I'll text in a few days to set this up. Again I appreciate you.,POSITIVE
41804073,Thanks,POSITIVE
41802054,Great thank you. I will be there within the hour,POSITIVE
41769064,Thanks!,POSITIVE
41808146,I'd love it sooner but I understand. When in April?,POSITIVE
41762940,"Hi Pat, good news I was able to find an MKC at another dealership and I'll be moving forward with purchasing that. I emailed Andrew a quote on how much I owe for my other 2014 MKZ. Is it possible to move forward with selling the MKZ without purchasing a vehicle from you guys? Also once I purchase the other vehicle I'd probably like to have the guys in the shop check it out just in case. Call me if you have any questions. I'll have availability around 1pm",POSITIVE
41754105,"Hey Nicole sorry to text wall ya.
But I forgot you guys lend vehicles out. I'd definitely be able to come in earlier if I could get a loaner.
Do you have anything cool to loan out?",POSITIVE
41771782,Liked “he should be there shortly. :)”,POSITIVE
41760550,Thank you. I like this new reporting feature.,POSITIVE
41774215,We can come get it now,POSITIVE
41793869,I just need the security nuts removed,POSITIVE
41752557,Ok if you think so,POSITIVE
41797299,Hi! I can head over now,POSITIVE
41795137,Please have the nail in my tire patched thank you .,POSITIVE
41786102,"I will come by in a few minutes, thanks!",POSITIVE
41814723,"Thank you, Ciro.",POSITIVE
41793301,Can I get a diagram of the emissions wire harness and how long would it take to get replaced because I need the car for work,POSITIVE
41785079,Washing it is great!,POSITIVE
41788358,"Thanks, Lissette!! B there in half hour",POSITIVE
41749344,I have a feeling,POSITIVE
41793213,Appreciate it!,POSITIVE
41805213,"Thanks Aaron, the video is great idea.",POSITIVE
41790455,It looks great!,POSITIVE
41785303,Yes I come to get it cause i have to be work at 5:00 and my boss have no coverage at this time,POSITIVE
41775795,Could anyone find out about the expedition in the shop names Marc yospin. Would appreciate it thank you,POSITIVE
41791540,10 extremely possible,POSITIVE
41786989,You got a rental for me,POSITIVE
41745005,Thank you,POSITIVE
41764844,Yes. What time,POSITIVE
41769637,Thank you for the update. I really appreciate it.,POSITIVE
41789505,Liked “Hey Shannon I was with a customer I will get you o…”,POSITIVE
